event_id,event_datetime,event_date,event_parish,event_lat,event_lon,rainfall_window_type,rainfall_window_start,rainfall_window_end,stations_checked,usable_stations,nearest_station_confidence,nearest_station_name,nearest_station_slug,nearest_station_distance_mi,nearest_records,nearest_coverage_pct,nearest_event_total_in,nearest_peak_rain_rate_inhr,nearest_max_5min_in,nearest_max_15min_in,nearest_max_30min_in,nearest_max_60min_in,nearest_max_180min_in,stations_within_1mi,max_5min_within_1mi_in,max_15min_within_1mi_in,max_30min_within_1mi_in,max_60min_within_1mi_in,max_180min_within_1mi_in,max_total_within_1mi_in,stations_within_2mi,max_5min_within_2mi_in,max_15min_within_2mi_in,max_30min_within_2mi_in,max_60min_within_2mi_in,max_180min_within_2mi_in,max_total_within_2mi_in,stations_within_5mi,max_5min_within_5mi_in,max_15min_within_5mi_in,max_30min_within_5mi_in,max_60min_within_5mi_in,max_180min_within_5mi_in,max_total_within_5mi_in
1279264,2025-06-14 16:15:00,2025-06-14,ORLEANS,30.01,-90.05,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,13,11,high,NOFD Engine 12 (Gentilly/Milneburg),gentilly,0.445,375.0,99.7,1.44,4.5,0.31,0.75,1.1,1.38,1.44,1.0,0.31,0.75,1.1,1.38,1.44,1.44,3.0,0.41,1.01,1.46,1.84,1.87,1.87,11.0,0.44,1.08,1.8,2.21,2.28,2.28
1279265,2025-06-14 16:15:00,2025-06-14,ORLEANS,30.02,-90.05,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,13,11,high,NOFD Engine 12 (Gentilly/Milneburg),gentilly,0.277,375.0,99.7,1.44,4.5,0.31,0.75,1.1,1.38,1.44,1.0,0.31,0.75,1.1,1.38,1.44,1.44,3.0,0.41,1.01,1.46,1.84,1.87,1.87,11.0,0.44,1.08,1.8,2.21,2.28,2.28
1286878,2025-07-07 14:30:00,2025-07-07,ORLEANS,29.94,-90.03,daily,2025-07-07 11:30:00,2025-07-07 17:30:00,13,10,high,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,0.14,703.0,194.7,9.4,9.93,3.2,3.27,3.36,6.31,9.39,1.0,3.2,3.27,3.36,6.31,9.39,9.4,2.0,3.2,3.27,3.36,6.31,9.39,9.4,10.0,3.2,3.27,3.36,6.31,9.39,9.4
1286881,2025-07-12 15:15:00,2025-07-12,ORLEANS,29.94,-90.07,daily,2025-07-12 12:05:00,2025-07-12 19:05:00,16,13,high,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,0.521,837.0,198.8,2.22,5.94,0.4,0.82,1.39,1.92,2.22,3.0,0.52,0.92,1.39,1.92,2.22,2.22,4.0,0.52,0.92,1.39,1.92,2.22,2.22,13.0,0.95,1.0,1.48,2.75,5.67,6.01
1286880,2025-07-12 15:05:00,2025-07-12,ORLEANS,29.9544,-90.0692,daily,2025-07-12 12:05:00,2025-07-12 19:05:00,18,15,high,New Orleans City Hall (Central Business District),cityhallcbd,0.477,420.0,99.8,1.92,11.29,0.52,0.92,1.06,1.34,1.92,1.0,0.52,0.92,1.06,1.34,1.92,1.92,4.0,0.52,0.92,1.39,1.92,2.22,2.22,15.0,0.95,1.0,1.48,2.75,5.67,6.01
1286882,2025-07-12 16:05:00,2025-07-12,ORLEANS,29.96,-90.07,daily,2025-07-12 12:05:00,2025-07-12 19:05:00,17,15,high,New Orleans City Hall (Central Business District),cityhallcbd,0.673,420.0,99.8,1.92,11.29,0.52,0.92,1.06,1.34,1.92,1.0,0.52,0.92,1.06,1.34,1.92,1.92,5.0,0.52,0.92,1.39,1.92,2.22,2.22,15.0,0.95,1.0,1.48,2.75,5.67,6.01
1286885,2025-07-17 17:15:00,2025-07-17,ST. CHARLES,29.93,-90.37,daily,2025-07-17 13:45:00,2025-07-17 20:15:00,2,2,low,St. Charles Parish EOC,stcharleseoc,3.117,367.0,93.9,2.71,3.67,0.24,0.6,1.0,1.72,2.71,0.0,,,,,,,0.0,,,,,,,2.0,0.24,0.6,1.0,1.72,2.71,2.71
1286884,2025-07-17 17:04:00,2025-07-17,ST. CHARLES,29.97,-90.37,daily,2025-07-17 13:45:00,2025-07-17 20:15:00,1,1,medium,St. Charles Parish EOC,stcharleseoc,2.074,367.0,93.9,2.71,3.67,0.24,0.6,1.0,1.72,2.71,0.0,,,,,,,0.0,,,,,,,1.0,0.24,0.6,1.0,1.72,2.71,2.71
1286887,2025-07-17 16:45:00,2025-07-17,ST. CHARLES,30.066,-90.4873,daily,2025-07-17 13:45:00,2025-07-17 20:15:00,1,1,low,Killona Volunteer Fire Department,killona,4.462,390.0,99.7,0.09,0.01,0.07,0.07,0.07,0.07,0.09,0.0,,,,,,,0.0,,,,,,,1.0,0.07,0.07,0.07,0.07,0.09,0.09
1286891,2025-07-30 15:00:00,2025-07-30,JEFFERSON,29.88,-90.03,daily,2025-07-30 12:00:00,2025-07-30 18:27:00,5,5,low,NORDC Norman Playground (Old Aurora),oldaurora,3.352,543.0,139.9,1.16,4.24,0.25,0.62,0.92,1.03,1.16,0.0,,,,,,,0.0,,,,,,,5.0,0.25,0.62,0.92,1.03,1.16,1.16
1286893,2025-07-30 15:27:00,2025-07-30,EAST BATON ROUGE,30.37,-91.0,daily,2025-07-30 12:00:00,2025-07-30 18:27:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286892,2025-07-30 15:09:00,2025-07-30,EAST BATON ROUGE,30.38,-91.11,daily,2025-07-30 12:00:00,2025-07-30 18:27:00,2,2,low,Louisiana State University (Alex Box Stadium),alexbox,4.884,575.0,148.2,0.83,4.09,0.25,0.48,0.67,0.81,0.83,0.0,,,,,,,0.0,,,,,,,2.0,0.48,0.49,0.79,0.91,0.92,0.92
